ParkName,State,partySize,BookingType,RateType,Equipment
Blomidon,NS ,3,CampsitePermit,Full,ST
Porters Lake,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,3,CampsitePermit,Full,LT 20ft
Mira River,QC ,2,CampsitePermit,Full,LT 20ft
Thomas Raddall,NS ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,1,CampsitePermit,Senior,ST
Blomidon,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,5,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 20ft
Amherst Shore,QC ,1,CampsitePermit,Full,ST
Salsman,NS ,2,CampsitePermit,Full,ST
Porters Lake,NS ,1,CampsitePermit,Full,ST
Five Islands,QC ,3,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,LT 20ft
Cape Chignecto,PE ,1,BackcountryPermit,Full,Cabin
Cape Chignecto,NS ,1,BackcountryPermit,Full,ST
Caribou Munroes,NS ,3,CampsitePermit,Full,LT 20ft
Graves Island,NS ,6,CampsitePermit,Full,Tents
Dollar Lake,NS ,6,CampsitePermit,Full,Tents
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,4,CampsitePermit,Full,LT 20ft
Graves Island,NS ,3,CampsitePermit,Full,ST
Laurie,NS ,4,CampsitePermit,Full,Tents
Dollar Lake,NS ,4,CampsitePermit,Full,LT 20ft
Amherst Shore,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,ST
Rissers Beach,QC ,2,CampsitePermit,Full,ST
Mira River,QC ,3,CampsitePermit,Full,ST
Thomas Raddall,QC ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,LT 20ft
Whycocomagh,ON ,6,CampsitePermit,Full,ST
Porters Lake,ON ,2,CampsitePermit,Full,LT 20ft
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Laurie,NS ,2,CampsitePermit,Full,LT 20ft
Laurie,NS ,3,CampsitePermit,Full,ST
Caribou Munroes,NS ,6,CampsitePermit,Full,LT 40ft
Rissers Beach,NB ,4,CampsitePermit,Full,Tents
Blomidon,NS ,4,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,QC ,2,CampsitePermit,Full,ST
Porters Lake,QC ,2,CampsitePermit,Full,LT 20ft
Laurie,NS ,6,CampsitePermit,Full,Tents
Blomidon,NS ,4,CampsitePermit,Full,ST
Dollar Lake,NS ,3,CampsitePermit,Full,ST
Battery,NS ,2,CampsitePermit,Full,ST
Rissers Beach,MB ,1,CampsitePermit,Full,ST
Mira River,QC ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 20ft
Five Islands,ON ,4,CampsitePermit,Full,LT 20ft
Rissers Beach,ON ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Blomidon,NS ,1,CampsitePermit,Full,ST
Graves Island,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,3,CampsitePermit,Full,LT 40ft
Whycocomagh,NB ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,3,CampsitePermit,Full,ST
Rissers Beach,NS ,5,CampsitePermit,Full,ST
Porters Lake,NS ,4,CampsitePermit,Full,LT 20ft
Mira River,ON ,2,CampsitePermit,Senior,ST
Graves Island,NS ,2,CampsitePermit,Senior,LT 40ft
Laurie,NS ,2,CampsitePermit,Senior,LT 30ft
Porters Lake,NB ,2,CampsitePermit,Senior,LT 40ft
Blomidon,NS ,2,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,ST
Rissers Beach,ON ,3,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Graves Island,BC ,1,CampsitePermit,Senior,ST
Blomidon,NS ,4,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Greater than 40ft
Battery,NS ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,2,CampsitePermit,Senior,LT 20ft
Battery,NS ,4,CampsitePermit,Full,ST
Whycocomagh,NS ,2,CampsitePermit,Full,Tents
Valleyview,NS ,2,CampsitePermit,Full,ST
Thomas Raddall,ON ,1,CampsitePermit,Senior,ST
Graves Island,QC ,5,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,4,CampsitePermit,Full,LT 30ft
Mira River,QC ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,LT 30ft
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,ST
The Islands,NS ,3,CampsitePermit,Senior,Tents
Five Islands,QC ,3,CampsitePermit,Full,LT 30ft
Cape Chignecto,NS ,2,BackcountryPermit,Full,ST
Amherst Shore,NS ,4,CampsitePermit,Full,ST
Caribou Munroes,QC ,5,CampsitePermit,Full,LT 20ft
Graves Island,NB ,3,CampsitePermit,Full,LT 20ft
Caribou Munroes,QC ,2,CampsitePermit,Full,Tents
Five Islands,NS ,2,CampsitePermit,Full,ST
Graves Island,BC ,1,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 40ft
Blomidon,NS ,3,CampsitePermit,Senior,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,LT 30ft
Battery,NS ,2,CampsitePermit,Senior,ST
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Boylston,NS ,2,CampsitePermit,Veteran,LT 20ft
Porters Lake,NS ,3,CampsitePermit,Full,ST
Graves Island,ON ,4,CampsitePermit,Full,Tents
Caribou Munroes,NS ,4,CampsitePermit,Full,Tents
Laurie,NS ,2,CampsitePermit,Full,LT 30ft
Ellenwood Lake,NS ,2,CampsitePermit,Full,LT 20ft
Caribou Munroes,ON ,4,CampsitePermit,Full,LT 40ft
Five Islands,ON ,2,CampsitePermit,Full,ST
The Islands,NS ,3,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Ellenwood Lake,NS ,4,CampsitePermit,Full,Tents
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
The Islands,ON ,2,CampsitePermit,Full,ST
Caribou Munroes,QC ,6,CampsitePermit,Full,Tents
Dollar Lake,NS ,4,CampsitePermit,Full,LT 30ft
The Islands,ON ,2,CampsitePermit,Senior,ST
Graves Island,NS ,2,CampsitePermit,Veteran,LT 30ft
Battery,NS ,5,CampsitePermit,Full,ST
Amherst Shore,NS ,4,CampsitePermit,Senior,LT 30ft
Five Islands,QC ,3,CampsitePermit,Full,LT 30ft
Graves Island,NS ,3,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Veteran,LT 30ft
Graves Island,NS ,4,CampsitePermit,Full,LT 30ft
Battery,AB ,2,CampsitePermit,Senior,LT 30ft
Five Islands,NS ,2,CampsitePermit,Full,ST
Five Islands,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,6,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,3,CampsitePermit,Full,ST
Porters Lake,QC ,3,CampsitePermit,Senior,ST
Graves Island,PE ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,2,CampsitePermit,Full,LT 20ft
Whycocomagh,BC ,2,CampsitePermit,Full,LT 20ft
Laurie,NS ,2,CampsitePermit,Full,ST
Five Islands,ON ,2,CampsitePermit,Senior,LT 20ft
The Islands,NS ,4,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 30ft
Laurie,NS ,4,CampsitePermit,Full,LT 20ft
Graves Island,AB ,1,CampsitePermit,Full,ST
Laurie,NS ,2,CampsitePermit,Senior,LT 20ft
Blomidon,NS ,4,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,ST
Porters Lake,NS ,4,CampsitePermit,Full,Tents
Graves Island,QC ,2,CampsitePermit,Full,LT 30ft
Laurie,NS ,3,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,ST
Boylston,ON ,4,CampsitePermit,Full,ST
Laurie,NS ,4,CampsitePermit,Full,LT 30ft
Blomidon,ON ,4,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,ST
Dollar Lake,QC ,1,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
Graves Island,NS ,1,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Rissers Beach,QC ,4,CampsitePermit,Full,LT 30ft
Amherst Shore,NB ,3,CampsitePermit,Senior,LT 40ft
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,ON ,3,CampsitePermit,Senior,Tents
Blomidon,NS ,2,CampsitePermit,Full,ST
Blomidon,QC ,2,CampsitePermit,Full,ST
Battery,ON ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,3,CampsitePermit,Full,LT 30ft
Mira River,NS ,2,CampsitePermit,Senior,ST
Caribou Munroes,NS ,6,CampsitePermit,Full,ST
Laurie,NS ,4,CampsitePermit,Full,Tents
Caribou Munroes,BC ,1,CampsitePermit,Full,ST
Whycocomagh,ON ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Thomas Raddall,NS ,1,CampsitePermit,Full,ST
Dollar Lake,NS ,5,CampsitePermit,Full,Tents
Cape Chignecto,NS ,2,BackcountryPermit,Full,ST
Battery,ON ,2,CampsitePermit,Full,ST
Blomidon,NS ,4,CampsitePermit,Full,Tents
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Thomas Raddall,BC ,1,CampsitePermit,Full,LT 40ft
Five Islands,NB ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Mira River,QC ,4,CampsitePermit,Full,ST
Graves Island,NS ,5,CampsitePermit,Full,LT 20ft
Laurie,NS ,3,CampsitePermit,Full,LT 20ft
The Islands,NB ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,6,CampsitePermit,Full,ST
Rissers Beach,NS ,3,CampsitePermit,Full,ST
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Laurie,NS ,4,CampsitePermit,Senior,Tents
Smileys,NS ,4,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Battery,ON ,1,CampsitePermit,Senior,ST
Five Islands,NS ,1,CampsitePermit,Host,LT 20ft
Graves Island,NS ,4,CampsitePermit,Full,LT 20ft
Whycocomagh,ON ,1,CampsitePermit,Full,LT 30ft
Smileys,NS ,5,CampsitePermit,Full,Tents
Whycocomagh,BC ,2,CampsitePermit,Full,ST
Porters Lake,NS ,4,CampsitePermit,Full,ST
Whycocomagh,ON ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 20ft
Amherst Shore,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,Tents
Graves Island,QC ,2,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,3,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Amherst Shore,NB ,2,CampsitePermit,Senior,LT 30ft
Thomas Raddall,ON ,2,CampsitePermit,Full,Tents
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Ellenwood Lake,NS ,5,CampsitePermit,Full,Tents
Smileys,NS ,2,CampsitePermit,Senior,LT 40ft
Dollar Lake,NS ,2,CampsitePermit,Full,LT 30ft
Smileys,NS ,5,CampsitePermit,Full,LT 30ft
Boylston,NS ,2,CampsitePermit,Senior,LT 30ft
Five Islands,ON ,1,CampsitePermit,Full,ST
Caribou Munroes,QC ,5,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,3,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Porters Lake,BC ,2,CampsitePermit,Full,LT 40ft
Thomas Raddall,NS ,6,CampsitePermit,Full,LT 30ft
Thomas Raddall,NS ,4,CampsitePermit,Full,ST
Cape Chignecto,NS ,2,BackcountryPermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,LT 40ft
Caribou Munroes,ON ,2,CampsitePermit,Full,ST
Battery,BC ,2,CampsitePermit,Full,ST
Cape Chignecto,ON ,5,BackcountryPermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Battery,NS ,1,CampsitePermit,Full,ST
Caribou Munroes,MB ,2,CampsitePermit,Full,ST
Ellenwood Lake,NS ,4,CampsitePermit,Full,LT 40ft
Thomas Raddall,NS ,6,CampsitePermit,Full,Tents
Five Islands,NS ,2,CampsitePermit,Senior,LT 20ft
Porters Lake,NS ,4,CampsitePermit,Full,LT 30ft
Battery,NS ,5,CampsitePermit,Full,ST
Battery,ON ,2,CampsitePermit,Full,ST
Graves Island,ON ,4,CampsitePermit,Full,Tents
Caribou Munroes,QC ,2,CampsitePermit,Full,ST
Rissers Beach,ON ,6,CampsitePermit,Veteran,LT 20ft
Caribou Munroes,ON ,2,CampsitePermit,Full,ST
Caribou Munroes,BC ,2,CampsitePermit,Senior,LT 30ft
Porters Lake,NS ,3,CampsitePermit,Senior,LT 40ft
Whycocomagh,ON ,2,CampsitePermit,Full,ST
Whycocomagh,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,4,CampsitePermit,Full,LT 20ft
Valleyview,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Senior,ST
Porters Lake,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,2,CampsitePermit,Full,LT 20ft
Amherst Shore,QC ,3,CampsitePermit,Full,LT 20ft
Graves Island,NS ,3,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,2,CampsitePermit,Full,LT 30ft
Mira River,QC ,3,CampsitePermit,Full,LT 20ft
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
Laurie,NS ,2,CampsitePermit,Full,ST
Battery,ON ,5,CampsitePermit,Full,LT 40ft
Boylston,QC ,1,CampsitePermit,Full,LT 20ft
The Islands,NS ,1,CampsitePermit,Full,ST
Mira River,NS ,3,CampsitePermit,Full,ST
Salsman,NS ,2,CampsitePermit,Full,Tents
Rissers Beach,NS ,3,CampsitePermit,Full,LT 20ft
Smileys,NS ,3,CampsitePermit,Full,ST
Salsman,NS ,3,CampsitePermit,Full,LT 20ft
Mira River,NS ,3,CampsitePermit,Full,ST
Porters Lake,QC ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,ON ,2,CampsitePermit,Full,ST
Graves Island,QC ,2,CampsitePermit,Full,ST
Five Islands,NS ,4,CampsitePermit,Full,Tents
Thomas Raddall,NS ,5,CampsitePermit,Full,LT 20ft
Laurie,QC ,1,CampsitePermit,Full,ST
Porters Lake,ON ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,5,CampsitePermit,Full,LT 20ft
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Cape Chignecto,NB ,4,BackcountryPermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,LT 30ft
Five Islands,NS ,2,CampsitePermit,Full,ST
Five Islands,NS ,5,CampsitePermit,Full,ST
Blomidon,QC ,4,CampsitePermit,Full,LT 20ft
Caribou Munroes,ON ,2,CampsitePermit,Full,ST
Five Islands,ON ,5,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,2,CampsitePermit,Full,ST
Cape Chignecto,NB ,1,BackcountryPermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,3,CampsitePermit,Full,Tents
Mira River,NS ,4,CampsitePermit,Full,ST
Five Islands,NS ,2,CampsitePermit,Full,ST
Whycocomagh,NS ,4,CampsitePermit,Full,LT 30ft
Ellenwood Lake,QC ,2,CampsitePermit,Full,ST
Blomidon,BC ,1,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,Tents
Five Islands,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,3,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,6,CampsitePermit,Full,Tents
Laurie,NS ,2,CampsitePermit,Full,ST
Salsman,NS ,4,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,4,CampsitePermit,Senior,LT 20ft
Boylston,NB ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Mira River,ON ,2,CampsitePermit,Full,LT 20ft
Ellenwood Lake,QC ,2,CampsitePermit,Senior,ST
Cape Chignecto,ON ,2,BackcountryPermit,Full,ST
Porters Lake,NL ,2,CampsitePermit,Veteran,LT 30ft
Amherst Shore,NS ,3,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,4,CampsitePermit,Full,LT 30ft
Graves Island,NS ,1,CampsitePermit,Full,ST
Thomas Raddall,QC ,3,CampsitePermit,Full,LT 20ft
The Islands,NS ,2,CampsitePermit,Full,LT 20ft
Amherst Shore,ON ,6,CampsitePermit,Full,LT 40ft
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,4,CampsitePermit,Full,LT 40ft
Graves Island,NS ,2,CampsitePermit,Full,ST
The Islands,NS ,3,CampsitePermit,Full,ST
Graves Island,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,6,CampsitePermit,Full,LT 20ft
Mira River,NS ,7,CampsitePermit,Full,Tents
Graves Island,NS ,2,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Tents
Graves Island,PE ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,5,CampsitePermit,Full,ST
Cape Chignecto,NS ,4,BackcountryPermit,Full,ST
Battery,ON ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,2,CampsitePermit,Veteran,ST
Graves Island,QC ,5,CampsitePermit,Full,ST
Porters Lake,NB ,1,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,2,CampsitePermit,Full,ST
Valleyview,NS ,3,CampsitePermit,Full,ST
Whycocomagh,QC ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,5,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,LT 20ft
Mira River,NS ,4,CampsitePermit,Full,ST
Ellenwood Lake,NS ,4,CampsitePermit,Full,Tents
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,LT 40ft
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Graves Island,PE ,6,CampsitePermit,Full,LT 40ft
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,6,CampsitePermit,Full,Tents
Laurie,NS ,3,CampsitePermit,Full,ST
The Islands,BC ,2,CampsitePermit,Full,LT 20ft
Amherst Shore,NB ,2,CampsitePermit,Senior,LT 30ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,LT 30ft
Boylston,NS ,1,CampsitePermit,Full,LT 20ft
Graves Island,NS ,4,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,4,CampsitePermit,Full,LT 30ft
Smileys,NS ,3,CampsitePermit,Full,LT 30ft
Blomidon,NS ,4,CampsitePermit,Full,LT 30ft
Battery,QC ,2,CampsitePermit,Full,ST
Valleyview,NS ,1,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,ST
Thomas Raddall,NS ,5,CampsitePermit,Full,ST
Ellenwood Lake,NS ,4,CampsitePermit,Full,Tents
The Islands,BC ,2,CampsitePermit,Senior,LT 30ft
Five Islands,NS ,6,CampsitePermit,Full,Tents
Rissers Beach,NS ,4,CampsitePermit,Full,LT 20ft
Ellenwood Lake,NS ,3,CampsitePermit,Full,ST
Porters Lake,NB ,4,CampsitePermit,Full,Tents
Smileys,NS ,3,CampsitePermit,Full,LT 40ft
Rissers Beach,NS ,8,CampsitePermit,Full,ST
Thomas Raddall,NS ,1,CampsitePermit,Senior,LT 20ft
Rissers Beach,NS ,1,CampsitePermit,Full,LT 30ft
Ellenwood Lake,NS ,2,CampsitePermit,Senior,LT 20ft
Caribou Munroes,ON ,2,CampsitePermit,Full,LT 20ft
Ellenwood Lake,NS ,2,CampsitePermit,Senior,LT 30ft
Amherst Shore,ON ,2,CampsitePermit,Senior,ST
Five Islands,NS ,2,CampsitePermit,Full,LT 30ft
Porters Lake,QC ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 20ft
Laurie,NS ,4,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,LT 20ft
Valleyview,NS ,7,CampsitePermit,Full,Tents
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,4,CampsitePermit,Full,Tents
Graves Island,NS ,3,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,6,CampsitePermit,Full,ST
Mira River,BC ,2,CampsitePermit,Veteran,ST
Blomidon,NS ,2,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,2,CampsitePermit,Full,LT 30ft
Cape Chignecto,NS ,2,BackcountryPermit,Full,ST
Dollar Lake,NS ,5,CampsitePermit,Full,Tents
Caribou Munroes,NS ,6,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,1,CampsitePermit,Full,ST
Battery,ON ,7,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,4,CampsitePermit,Full,LT 20ft
Cape Chignecto,ON ,2,BackcountryPermit,Full,ST
Graves Island,NS ,1,CampsitePermit,Full,ST
Whycocomagh,NS ,4,YurtPermit,Full,Tents
Dollar Lake,NS ,2,CampsitePermit,Senior,LT 20ft
Cape Chignecto,NS ,2,BackcountryPermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,LT 20ft
Graves Island,NS ,2,CampsitePermit,Full,LT 20ft
Porters Lake,NS ,3,CampsitePermit,Full,ST
Blomidon,NS ,3,CampsitePermit,Full,LT 20ft
Graves Island,NS ,1,CampsitePermit,Full,ST
Caribou Munroes,AB ,2,CampsitePermit,Full,ST
Thomas Raddall,QC ,2,CampsitePermit,Full,ST
Laurie,ON ,2,CampsitePermit,Full,ST
Rissers Beach,ON ,2,CampsitePermit,Full,ST
Battery,ON ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,3,CampsitePermit,Full,ST
Dollar Lake,NS ,3,CampsitePermit,Full,LT 30ft
Blomidon,NS ,4,CampsitePermit,Full,ST
Caribou Munroes,ON ,2,CampsitePermit,Full,ST
Caribou Munroes,AB ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Battery,NS ,4,CampsitePermit,Full,ST
The Islands,QC ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,1,CampsitePermit,Full,Tents
Graves Island,NS ,5,CampsitePermit,Full,ST
The Islands,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Laurie,ON ,2,CampsitePermit,Full,ST
Battery,QC ,3,CampsitePermit,Full,ST
Graves Island,NS ,4,CampsitePermit,Full,ST
Cape Chignecto,NB ,4,BackcountryPermit,Full,ST
Laurie,NS ,6,CampsitePermit,Full,Tents
Caribou Munroes,NS ,4,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,5,CampsitePermit,Full,LT 30ft
Ellenwood Lake,NS ,5,CampsitePermit,Full,ST
Five Islands,ON ,2,CampsitePermit,Full,LT 20ft
Mira River,NB ,1,CampsitePermit,Full,ST
Laurie,NS ,3,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Salsman,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,LT 30ft
Cape Chignecto,NB ,2,BackcountryPermit,Full,ST
Mira River,NS ,1,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,LT 40ft
Dollar Lake,NS ,5,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,ST
Cape Chignecto,NB ,5,BackcountryPermit,Full,Cabin
Smileys,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,FULL,ST
Battery,NS ,4,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,6,CampsitePermit,Full,Tents
Caribou Munroes,NS ,6,CampsitePermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Full,LT 20ft
Amherst Shore,NS ,2,CampsitePermit,Full,LT 20ft
Blomidon,ON ,4,CampsitePermit,Full,ST
Mira River,QC ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,6,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,NS ,1,CampsitePermit,Full,ST
Mira River,AB ,2,CampsitePermit,Full,ST
Valleyview,QC ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Veteran,LT 30ft
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Ellenwood Lake,ON ,4,CampsitePermit,Full,ST
Rissers Beach,NS ,6,CampsitePermit,Full,LT 30ft
Blomidon,NS ,2,CampsitePermit,Full,LT 20ft
Amherst Shore,AB ,2,CampsitePermit,Senior,LT 40ft
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,3,CampsitePermit,Full,Tents
Battery,NS ,2,CampsitePermit,Full,ST
Porters Lake,QC ,3,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,NS ,3,CampsitePermit,Full,Tents
Caribou Munroes,NS ,4,CampsitePermit,Full,LT 30ft
Thomas Raddall,ON ,6,CampsitePermit,Full,LT 20ft
Porters Lake,NS ,6,CampsitePermit,Full,Tents
Graves Island,QC ,2,CampsitePermit,Full,LT 20ft
Salsman,QC ,2,CampsitePermit,Full,LT 30ft
Mira River,SK ,2,CampsitePermit,Senior,LT 30ft
Mira River,NS ,2,CampsitePermit,Full,LT 20ft
Battery,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Amherst Shore,NS ,6,CampsitePermit,Full,ST
Rissers Beach,NS ,3,CampsitePermit,Senior,LT 20ft
Ellenwood Lake,NS ,1,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,LT 20ft
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,6,CampsitePermit,Full,Tents
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 20ft
