ParkName,State,partySize,BookingType,RateType,Equipment
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 30ft
Laurie,NS ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,ON ,1,CampsitePermit,Full,Less than 20ft
Whycocomagh,AB ,2,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,4,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,3,CampsitePermit,Full,Less than 30ft
Caribou Munroes,QC ,4,CampsitePermit,Full,Tents
Laurie,NS ,4,CampsitePermit,Veteran,Single Tent
Thomas Raddall,NS ,4,CampsitePermit,Full,Single Tent
Blomidon,QC ,3,CampsitePermit,Full,Single Tent
Mira River,ON ,6,CampsitePermit,Senior,Less than 40ft
Whycocomagh,NS ,2,CampsitePermit,Full,Less than 40ft
Five Islands,NS ,3,CampsitePermit,Full,Single Tent
Laurie,NS ,3,CampsitePermit,Full,Less than 20ft
Graves Island,ON ,3,CampsitePermit,Full,Less than 30ft
Mira River,QC ,2,CampsitePermit,Senior,Less than 30ft
Porters Lake,ON ,4,CampsitePermit,Full,Less than 20ft
Smileys,NS ,3,CampsitePermit,Full,Tents
Battery,NL ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,3,CampsitePermit,Full,Single Tent
Boylston,AB ,2,CampsitePermit,Full,Single Tent
Mira River,BC ,5,CampsitePermit,Full,Single Tent
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Laurie,NS ,5,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,QC ,3,CampsitePermit,Senior,Less than 30ft
Blomidon,QC ,1,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 40ft
Graves Island,NS ,6,CampsitePermit,Full,Tents
Amherst Shore,AB ,2,CampsitePermit,Senior,Single Tent
Thomas Raddall,NS ,3,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,6,CampsitePermit,Full,Tents
Mira River,NS ,5,CampsitePermit,Full,Tents
Valleyview,BC ,3,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Cape Chignecto,QC ,1,BackcountryPermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Less than 20ft
Mira River,NS ,2,CampsitePermit,Full,Less than 20ft
Mira River,NS ,2,CampsitePermit,Full,Less than 30ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Amherst Shore,NB ,2,CampsitePermit,Full,Less than 30ft
Mira River,QC ,2,CampsitePermit,Full,Less than 20ft
Blomidon,ON ,3,CampsitePermit,Full,Less than 20ft
Blomidon,QC ,6,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Less than 30ft
Five Islands,ON ,2,CampsitePermit,Full,Single Tent
Battery,BC ,3,CampsitePermit,Full,Single Tent
Whycocomagh,ON ,1,CampsitePermit,Full,Single Tent
Blomidon,ON ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,5,CampsitePermit,Full,Single Tent
Laurie,NS ,4,CampsitePermit,Full,Less than 30ft
Salsman,ON ,2,CampsitePermit,Full,Less than 20ft
Ellenwood Lake,NS ,5,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,2,CampsitePermit,Senior,Less than 30ft
Amherst Shore,NS ,2,CampsitePermit,Senior,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,4,CampsitePermit,Full,Less than 30ft
Battery,BC ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,4,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Smileys,NS ,2,CampsitePermit,Senior,Less than 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Battery,BC ,2,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Less than 30ft
Battery,NS ,3,CampsitePermit,Full,Single Tent
Battery,QC ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,3,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,3,CampsitePermit,Full,Greater than 40ft
Battery,NB ,2,CampsitePermit,Senior,Single Tent
Dollar Lake,NS ,8,CampsitePermit,Full,Tents
Battery,NS ,4,CampsitePermit,Full,Less than 30ft
Mira River,QC ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,3,CampsitePermit,Full,Single Tent
Graves Island,QC ,2,CampsitePermit,Full,Single Tent
Battery,NS ,1,CampsitePermit,Senior,Less than 20ft
Graves Island,NS ,4,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Graves Island,ON ,2,CampsitePermit,Full,Single Tent
The Islands,NS ,5,CampsitePermit,Veteran,Less than 30ft
Mira River,NS ,5,CampsitePermit,Full,Less than 30ft
Valleyview,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Smileys,NS ,2,CampsitePermit,Full,Less than 40ft
Blomidon,NS ,3,CampsitePermit,Full,Single Tent
Five Islands,ON ,4,CampsitePermit,Full,Less than 30ft
Caribou Munroes,QC ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,1,CampsitePermit,Full,Single Tent
Battery,QC ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,3,CampsitePermit,Full,Less than 40ft
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Salsman,QC ,2,CampsitePermit,Full,Single Tent
Five Islands,ON ,3,CampsitePermit,Full,Single Tent
Smileys,NS ,2,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,5,CampsitePermit,Full,Tents
Battery,QC ,2,CampsitePermit,Senior,Less than 20ft
Mira River,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,3,CampsitePermit,Full,Less than 20ft
Mira River,ON ,4,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,6,CampsitePermit,Full,Less than 20ft
Salsman,NS ,2,CampsitePermit,Full,Less than 20ft
Mira River,NS ,3,CampsitePermit,Full,Less than 40ft
Graves Island,ON ,2,CampsitePermit,Full,Less than 20ft
Whycocomagh,NS ,2,CampsitePermit,Full,Less than 30ft
Laurie,AB ,2,CampsitePermit,Full,Less than 20ft
The Islands,NS ,2,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,5,CampsitePermit,Full,Less than 20ft
Mira River,AB ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,ON ,2,CampsitePermit,Full,Single Tent
Mira River,QC ,5,CampsitePermit,Full,Less than 40ft
Mira River,QC ,1,CampsitePermit,Full,Less than 20ft
Mira River,NS ,4,CampsitePermit,Full,Less than 20ft
Porters Lake,AB ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 20ft
Cape Chignecto,NS ,4,BackcountryPermit,Full,Single Tent
Whycocomagh,QC ,2,CampsitePermit,Full,Less than 20ft
Mira River,NS ,3,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Tents
Graves Island,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,3,CampsitePermit,Full,Less than 30ft
Cape Chignecto,QC ,2,BackcountryPermit,Full,Single Tent
Cape Chignecto,NS ,4,BackcountryPermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,ON ,1,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Senior,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Dollar Lake,NS ,3,CampsitePermit,Full,Tents
Rissers Beach,BC ,1,CampsitePermit,Senior,Single Tent
Salsman,NS ,2,CampsitePermit,Senior,Single Tent
Caribou Munroes,PE ,1,CampsitePermit,Full,Single Tent
Porters Lake,NS ,4,CampsitePermit,Full,Less than 30ft
Five Islands,NB ,6,CampsitePermit,Full,Tents
Caribou Munroes,NS ,1,CampsitePermit,Full,Less than 20ft
Caribou Munroes,NS ,6,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,1,CampsitePermit,Full,Tents
Graves Island,NS ,2,CampsitePermit,Senior,Less than 30ft
Laurie,NS ,4,CampsitePermit,Full,Single Tent
Dollar Lake,ON ,4,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,3,CampsitePermit,Full,Less than 20ft
Boylston,NS ,2,CampsitePermit,Full,Single Tent
The Islands,NS ,2,CampsitePermit,Full,Less than 20ft
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,2,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,4,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,QC ,2,CampsitePermit,FULL,Single Tent
Smileys,NS ,6,CampsitePermit,Full,Tents
Mira River,NS ,5,CampsitePermit,Full,Less than 40ft
Dollar Lake,NS ,4,CampsitePermit,Full,Tents
Ellenwood Lake,ON ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,6,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Less than 40ft
Battery,ON ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,5,CampsitePermit,Full,Single Tent
Amherst Shore,ON ,2,CampsitePermit,Full,Less than 30ft
Laurie,ON ,5,CampsitePermit,Veteran,Single Tent
Five Islands,ON ,2,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,2,CampsitePermit,Veteran,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Less than 20ft
Laurie,NS ,5,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,1,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Senior,Less than 20ft
Dollar Lake,NS ,6,CampsitePermit,Full,Tents
Blomidon,NS ,3,CampsitePermit,Full,Tents
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Boylston,BC ,2,CampsitePermit,Senior,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,4,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,4,CampsitePermit,Full,Less than 30ft
Rissers Beach,ON ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 30ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NB ,2,CampsitePermit,Senior,Less than 20ft
Mira River,NB ,2,CampsitePermit,Full,Single Tent
Salsman,NS ,4,CampsitePermit,Full,Less than 30ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,3,CampsitePermit,Senior,Single Tent
Cape Chignecto,NS ,2,BackcountryPermit,Full,Single Tent
Mira River,ON ,4,CampsitePermit,Full,Less than 20ft
The Islands,ON ,2,CampsitePermit,Senior,Less than 20ft
Mira River,AB ,2,CampsitePermit,Full,Less than 40ft
Laurie,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,5,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,5,CampsitePermit,Full,Less than 40ft
Five Islands,NS ,3,CampsitePermit,Full,Less than 20ft
Whycocomagh,NB ,2,CampsitePermit,Full,Tents
Cape Chignecto,NS ,2,BackcountryPermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Senior,Less than 20ft
Mira River,BC ,4,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,BC ,1,CampsitePermit,Full,Single Tent
The Islands,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,4,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,3,CampsitePermit,Full,Tents
Rissers Beach,NS ,3,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 40ft
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 20ft
Caribou Munroes,QC ,4,CampsitePermit,Full,Less than 40ft
Mira River,NS ,4,CampsitePermit,Full,Tents
Whycocomagh,QC ,1,CampsitePermit,Full,Single Tent
Mira River,NS ,6,CampsitePermit,Full,Less than 40ft
Graves Island,NS ,1,CampsitePermit,Senior,Single Tent
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,5,CampsitePermit,Full,Single Tent
Ellenwood Lake,ON ,4,CampsitePermit,Full,Single Tent
Amherst Shore,ON ,2,CampsitePermit,Senior,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Battery,QC ,4,CampsitePermit,Senior,Single Tent
Thomas Raddall,NS ,4,CampsitePermit,Senior,Single Tent
Thomas Raddall,NS ,3,CampsitePermit,Full,Less than 20ft
Valleyview,ON ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,4,CampsitePermit,Full,Single Tent
Salsman,NS ,2,CampsitePermit,Senior,Less than 30ft
Thomas Raddall,NS ,2,CampsitePermit,Senior,Less than 30ft
Blomidon,NS ,5,CampsitePermit,Full,Single Tent
Salsman,NS ,3,CampsitePermit,Full,Less than 30ft
Amherst Shore,NB ,3,CampsitePermit,Full,Tents
Amherst Shore,NS ,3,CampsitePermit,Full,Less than 20ft
Ellenwood Lake,NS ,3,CampsitePermit,Full,Less than 30ft
Caribou Munroes,ON ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,5,CampsitePermit,Full,Tents
Thomas Raddall,NS ,4,CampsitePermit,Full,Tents
Graves Island,NS ,3,CampsitePermit,Full,Less than 20ft
Amherst Shore,QC ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Porters Lake,ON ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,3,CampsitePermit,Full,Single Tent
Porters Lake,NB ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,PE ,2,CampsitePermit,Full,Less than 20ft
Salsman,NS ,4,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,3,CampsitePermit,Full,Tents
Thomas Raddall,NS ,4,CampsitePermit,Full,Single Tent
Amherst Shore,NS ,4,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,6,CampsitePermit,Full,Tents
Amherst Shore,ON ,4,CampsitePermit,Full,Less than 20ft
Whycocomagh,ON ,2,CampsitePermit,Senior,Less than 20ft
Porters Lake,NS ,6,CampsitePermit,Senior,Tents
Graves Island,NS ,4,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,6,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Senior,Less than 20ft
Rissers Beach,NS ,3,CampsitePermit,Full,Less than 20ft
Caribou Munroes,QC ,2,CampsitePermit,Full,Less than 20ft
Laurie,NS ,3,CampsitePermit,Full,Less than 30ft
Smileys,NS ,4,CampsitePermit,Full,Less than 40ft
Caribou Munroes,NS ,6,CampsitePermit,Senior,Less than 20ft
Porters Lake,AB ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,6,CampsitePermit,Full,Single Tent
Dollar Lake,ON ,4,CampsitePermit,Full,Single Tent
Boylston,NS ,2,CampsitePermit,Full,Less than 20ft
Mira River,NS ,6,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 30ft
Porters Lake,NS ,4,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,5,CampsitePermit,Full,Single Tent
Battery,QC ,5,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Battery,MB ,2,CampsitePermit,Full,Single Tent
Mira River,QC ,4,CampsitePermit,Full,Single Tent
Thomas Raddall,NB ,2,CampsitePermit,Full,Single Tent
Laurie,NS ,2,CampsitePermit,Full,Tents
Mira River,NS ,5,CampsitePermit,Full,Less than 40ft
Mira River,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Senior,Less than 30ft
Thomas Raddall,NS ,4,CampsitePermit,Full,Less than 30ft
Cape Chignecto,NS ,1,BackcountryPermit,Full,Single Tent
Ellenwood Lake,NS ,6,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,3,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,6,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 20ft
Caribou Munroes,ON ,4,CampsitePermit,Full,Less than 20ft
Caribou Munroes,QC ,2,CampsitePermit,Full,Single Tent
Cape Chignecto,NB ,1,BackcountryPermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Tents
Blomidon,NB ,4,CampsitePermit,Senior,Single Tent
Porters Lake,NS ,3,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,3,CampsitePermit,Full,Single Tent
Mira River,ON ,2,CampsitePermit,Senior,Less than 20ft
Porters Lake,ON ,2,CampsitePermit,Full,Single Tent
Battery,NS ,4,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,QC ,2,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,3,CampsitePermit,Full,Less than 20ft
Blomidon,NS ,4,CampsitePermit,Full,Single Tent
Battery,QC ,1,CampsitePermit,Full,Less than 20ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Amherst Shore,NS ,2,CampsitePermit,Full,Less than 30ft
Five Islands,NS ,3,CampsitePermit,Full,Less than 20ft
Ellenwood Lake,NS ,1,CampsitePermit,Full,Single Tent
Cape Chignecto,QC ,2,BackcountryPermit,Full,Single Tent
Graves Island,NS ,3,CampsitePermit,Full,Tents
Mira River,QC ,3,CampsitePermit,Full,Tents
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 20ft
Mira River,NS ,4,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,5,CampsitePermit,Senior,Less than 20ft
Rissers Beach,NS ,5,CampsitePermit,Veteran,Less than 20ft
Graves Island,QC ,1,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Battery,NS ,2,CampsitePermit,Full,Single Tent
Laurie,NS ,2,CampsitePermit,Full,Single Tent
Smileys,NS ,4,CampsitePermit,Full,Single Tent
Five Islands,NS ,3,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Veteran,Single Tent
Thomas Raddall,NS ,4,CampsitePermit,Full,Less than 20ft
Mira River,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,QC ,2,CampsitePermit,Full,Single Tent
Laurie,QC ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,1,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,3,CampsitePermit,Full,Less than 30ft
Porters Lake,ON ,2,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NS ,6,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 20ft
Mira River,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Mira River,QC ,5,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,4,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Senior,Less than 20ft
Dollar Lake,NS ,6,CampsitePermit,Full,Tents
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,3,CampsitePermit,Senior,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NS ,2,CampsitePermit,Senior,Less than 30ft
Graves Island,NS ,2,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Less than 20ft
Blomidon,NS ,4,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NS ,4,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,6,CampsitePermit,Full,Less than 30ft
Five Islands,ON ,3,CampsitePermit,Full,Single Tent
Smileys,NS ,1,CampsitePermit,Veteran,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Mira River,ON ,5,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,3,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,5,CampsitePermit,Full,Single Tent
Caribou Munroes,ON ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,SK ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Senior,Less than 20ft
Porters Lake,NS ,2,CampsitePermit,Full,Less than 30ft
Battery,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,ON ,2,CampsitePermit,Full,Less than 20ft
Mira River,QC ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,4,CampsitePermit,Full,Less than 20ft
Battery,NS ,2,CampsitePermit,Senior,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Amherst Shore,ON ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,4,CampsitePermit,Full,Tents
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,ON ,2,CampsitePermit,Full,Single Tent
Battery,NS ,5,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,3,CampsitePermit,Full,Single Tent
Graves Island,QC ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Senior,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,6,CampsitePermit,Full,Less than 20ft
Whycocomagh,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NB ,4,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 20ft
Blomidon,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Cape Chignecto,NB ,2,BackcountryPermit,Full,Single Tent
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,4,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 40ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,4,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,3,CampsitePermit,Senior,Less than 20ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Senior,Less than 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,Single Tent
Rissers Beach,AB ,4,CampsitePermit,Full,Less than 30ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,3,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,1,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Laurie,NS ,4,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,1,CampsitePermit,Full,Single Tent
Amherst Shore,BC ,1,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,7,CampsitePermit,Full,Less than 40ft
Battery,QC ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,4,CampsitePermit,Full,Less than 30ft
Mira River,NS ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,QC ,2,CampsitePermit,Full,Less than 30ft
Amherst Shore,NB ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,3,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,1,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,2,CampsitePermit,Full,Single Tent
